age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country
0.0,0,0.19794670915321202,0,0.33333333333333337,4,0,3,4,0,0.3409534095340953,0.0,0.31632653061224486,39
0.1780821917808219,4,0.12354654407809947,1,0.4,4,6,3,4,1,0.0,0.0,0.39795918367346933,39
0.1917808219178082,2,0.11973357959292748,11,0.5333333333333333,4,1,1,4,0,0.0,0.0,0.39795918367346933,39
0.3424657534246575,4,0.0760475335139688,11,0.5333333333333333,2,6,0,4,1,0.0,0.0,0.39795918367346933,39
0.0958904109589041,4,0.28420725045074297,9,0.8,4,12,2,4,1,0.0,0.0,0.39795918367346933,39
0.2876712328767123,4,0.035882864323817834,14,0.9333333333333333,2,10,0,4,1,0.0,0.0,0.39795918367346933,39
0.5342465753424657,6,0.21873805488747494,11,0.5333333333333333,2,8,0,4,1,0.0,0.4331955922865014,0.5,2
0.1506849315068493,4,0.24733122930218557,15,0.6,2,12,5,4,0,0.04064040640406404,0.0,0.24489795918367346,39
0.2602739726027397,4,0.06128007631341269,11,0.5333333333333333,4,7,3,4,0,0.0,0.0,0.39795918367346933,39
0.4931506849315069,4,0.0563975062833406,6,0.26666666666666666,2,6,0,4,1,0.0,0.0,0.5,39
0.5342465753424657,5,0.19674044306430827,15,0.6,2,12,0,4,1,0.0,0.0,0.5,39
0.4383561643835617,2,0.12521759132408508,8,0.6666666666666666,2,3,0,2,1,0.0,0.0,0.39795918367346933,39
0.5205479452054793,4,0.1591669119114548,15,0.6,2,12,0,4,1,0.0,0.0,0.5612244897959183,39
0.0684931506849315,4,0.06112311964901242,11,0.5333333333333333,4,3,1,4,1,0.0,0.0,0.4081632653061224,39
0.0547945205479452,4,0.1269387023337156,15,0.6,4,8,3,4,0,0.0,0.0,0.39795918367346933,39
0.3150684931506849,4,0.07209723194744658,9,0.8,2,4,0,4,1,0.0,0.0,0.6020408163265305,39
0.1780821917808219,4,0.04387885922272624,9,0.8,4,4,3,2,1,0.0,0.0,0.39795918367346933,11
0.1643835616438356,7,0.17299330566295587,9,0.8,2,10,0,4,1,0.0,0.0,0.5,39
0.0273972602739726,4,0.1957364616420238,15,0.6,4,8,3,2,1,0.0,0.0,0.346938775510204,39
0.41095890410958896,4,0.18641513008121832,9,0.8,2,4,5,4,0,0.0,0.0,0.39795918367346933,39
0.0410958904109589,4,0.06725593069551422,15,0.6,4,1,3,4,0,0.0,0.39462809917355374,0.2755102040816326,39
0.1917808219178082,4,0.06944791169834552,7,0.7333333333333334,2,1,0,4,1,0.0,0.0,0.39795918367346933,39
0.2465753424657534,0,0.0791684002936172,11,0.5333333333333333,2,0,0,4,1,0.0,0.0,0.39795918367346933,39
0.30136986301369856,4,0.2391248312884992,15,0.6,0,3,1,4,1,0.0,0.0,0.39795918367346933,39
0.1506849315068493,4,0.03878994530195553,7,0.7333333333333334,4,12,1,4,0,0.0,0.0,0.6020408163265305,39
0.0958904109589041,4,0.020998366162308074,11,0.5333333333333333,4,8,1,4,0,0.0,0.40449954086317724,0.39795918367346933,39
0.2876712328767123,6,0.0735396095702973,11,0.5333333333333333,2,3,0,4,1,0.04386043860438604,0.0,0.346938775510204,39
0.27397260273972607,4,0.1636658852660314,9,0.8,2,12,0,4,1,0.0,0.0,0.5,39
0.3972602739726027,4,0.09059511607689523,7,0.7333333333333334,0,13,1,2,0,0.0,0.0,0.3571428571428571,39
0.2876712328767123,1,0.07688711636104091,12,0.8666666666666667,2,10,0,4,1,0.0,0.0,0.39795918367346933,20
0.35616438356164376,6,0.030197244463387486,11,0.5333333333333333,2,3,0,4,1,0.0,0.0,0.6020408163265305,39
0.136986301369863,4,0.10205024642872848,8,0.6666666666666666,2,1,5,4,0,0.0,0.0,0.346938775510204,39
0.0410958904109589,4,0.014900735057827028,15,0.6,4,12,3,4,1,0.0,0.0,0.19387755102040813,39
0.4383561643835617,4,0.04714653460657662,15,0.6,2,3,0,1,1,0.0,0.0,0.39795918367346933,39
0.6027397260273972,5,0.03675559750087104,11,0.5333333333333333,2,3,0,4,1,0.0,0.0,0.39795918367346933,39
0.136986301369863,4,0.14917445530286885,15,0.6,4,12,3,4,0,0.0,0.0,0.39795918367346933,39
0.0273972602739726,4,0.20606177462511374,15,0.6,4,8,3,4,1,0.0,0.0,0.2959183673469387,26
0.3835616438356165,4,0.12468515643234794,8,0.6666666666666666,4,10,1,4,0,0.0,0.3590449954086318,0.39795918367346933,39
0.726027397260274,4,0.06297953812795351,15,0.6,4,13,2,4,1,0.0,0.0,0.39795918367346933,39
0.1917808219178082,4,0.1173988492099735,11,0.5333333333333333,4,14,4,2,0,0.0,0.0,0.2959183673469387,39
0.0684931506849315,4,0.11033579931196151,15,0.6,2,8,0,4,1,0.0,0.0,0.2346938775510204,39
0.2602739726027397,4,0.06495299756784824,11,0.5333333333333333,6,8,4,4,0,0.0,0.0,0.2346938775510204,39
0.6438356164383561,4,0.11429895508806824,1,0.4,2,3,0,4,1,0.0,0.5002295684113865,0.39795918367346933,39
0.35616438356164376,0,0.10985410472121587,15,0.6,0,0,1,4,0,0.0,0.0,0.39795918367346933,39
0.41095890410958896,2,0.11753077399255131,15,0.6,0,1,4,4,0,0.0,0.0,0.37755102040816324,26
0.2328767123287671,4,0.12576693964948601,11,0.5333333333333333,4,1,1,4,0,0.0,0.0,0.39795918367346933,39
0.2191780821917808,4,0.10196635579775593,9,0.8,4,4,2,1,0,0.0,0.0,0.39795918367346933,30
0.0547945205479452,4,0.19205068617800375,11,0.5333333333333333,4,3,3,4,1,0.0,0.0,0.346938775510204,39
0.4794520547945205,0,0.16278706325285922,11,0.5333333333333333,0,0,1,4,1,0.0,0.0,0.44897959183673464,39
0.4246575342465753,4,0.11868494670577052,11,0.5333333333333333,2,3,0,4,1,0.0,0.0,0.4591836734693877,39
0.0821917808219178,4,0.13683441410174446,9,0.8,4,6,1,4,1,0.0,0.0,0.39795918367346933,39
0.7397260273972601,6,0.3260490557229985,15,0.6,5,12,4,2,1,0.0,0.41689623507805323,0.01020408163265306,39
0.1643835616438356,4,0.12126931936960249,11,0.5333333333333333,0,3,1,4,1,0.0,0.0,0.6020408163265305,39
0.3424657534246575,4,0.14624775474168114,9,0.8,5,8,2,2,1,0.0,0.0,0.5,39
0.6986301369863013,0,0.01761162020546439,3,0.06666666666666667,0,0,1,4,0,0.0,0.0,0.19387755102040813,39
0.1095890410958904,4,0.16268490611352973,11,0.5333333333333333,4,8,4,4,0,0.0,0.0,0.39795918367346933,39
0.3698630136986301,5,0.044711676696332824,12,0.8666666666666667,0,4,4,1,0,0.0,0.0,0.39795918367346933,39
0.1506849315068493,4,0.05150749434245644,11,0.5333333333333333,4,4,1,1,0,0.0,0.0,0.39795918367346933,9
0.3835616438356165,6,0.12772686834244967,12,0.8666666666666667,2,12,0,4,1,0.0,0.0,0.39795918367346933,39
0.2602739726027397,4,0.1318381857974515,15,0.6,0,8,4,4,0,0.0,0.0,0.39795918367346933,26
0.30136986301369856,1,0.1510031357506013,7,0.7333333333333334,4,4,1,4,1,0.0,0.0,0.4183673469387755,39
0.3972602739726027,7,0.061120413499626214,12,0.8666666666666667,6,11,4,4,1,0.0,0.0,0.39795918367346933,39
0.0136986301369863,4,0.00916234528436556,1,0.4,4,6,3,4,1,0.0,0.0,0.1530612244897959,39
0.6712328767123288,2,0.028780575259705773,8,0.6666666666666666,6,10,1,4,0,0.0,0.0,0.19387755102040813,39
0.136986301369863,4,0.0762241097614191,11,0.5333333333333333,4,8,1,4,1,0.0,0.45454545454545453,0.39795918367346933,39
0.1506849315068493,7,0.11030264898198042,11,0.5333333333333333,2,11,0,4,1,0.0,0.0,0.39795918367346933,39
0.46575342465753417,4,0.05667826928216005,15,0.6,2,12,0,4,1,0.0,0.45385674931129477,0.39795918367346933,39
0.136986301369863,4,0.2812670191426242,9,0.8,4,3,1,4,1,0.0,0.0,0.5,39
0.1506849315068493,7,0.09291496263822503,9,0.8,2,10,0,4,1,0.0,0.0,0.39795918367346933,39
0.136986301369863,4,0.1634033887755689,11,0.5333333333333333,3,12,4,4,0,0.0,0.0,0.24489795918367346,39
0.0547945205479452,4,0.2034151605253989,11,0.5333333333333333,4,3,3,2,1,0.0,0.0,0.39795918367346933,39
0.2328767123287671,4,0.31898194660090723,11,0.5333333333333333,4,6,1,2,1,0.0,0.0,0.39795918367346933,39
0.0136986301369863,4,0.1161242528490679,11,0.5333333333333333,4,8,3,4,1,0.0,0.0,0.11224489795918367,39
0.2191780821917808,4,0.016905991753009747,9,0.8,2,10,0,4,1,0.0,0.0,0.6530612244897959,39
0.3698630136986301,2,0.11437472727088216,15,0.6,2,4,0,2,1,0.0,0.0,0.37755102040816324,39
0.35616438356164376,4,0.06920638786562615,15,0.6,0,1,1,4,0,0.0,0.0,0.39795918367346933,39
0.1780821917808219,4,0.4204388697767088,15,0.6,4,3,1,2,1,0.0,0.0,0.44897959183673464,39
0.3150684931506849,4,0.18542873862994422,5,0.2,2,7,0,4,1,0.0,0.0,0.39795918367346933,26
0.27397260273972607,1,0.011344854764345129,15,0.6,2,1,0,4,1,0.0,0.0,0.4183673469387755,39
0.2328767123287671,4,0.19737638817006797,11,0.5333333333333333,2,1,0,2,1,0.0,0.0,0.39795918367346933,39
0.32876712328767127,6,0.08852085257236413,9,0.8,0,4,1,4,0,0.0,0.0,0.39795918367346933,39
0.4931506849315069,0,0.08309231690362387,9,0.8,0,0,1,4,0,0.0,0.0,0.5,39
0.1917808219178082,4,0.05929376266393345,12,0.8666666666666667,2,10,5,4,0,0.0,0.0,0.5,39
0.5616438356164384,7,0.06581490614735659,10,1.0,2,10,0,4,1,0.0,0.0,0.0,39
0.2876712328767123,4,0.09670221870422802,15,0.6,0,7,1,2,0,0.0,0.0,0.2755102040816326,39
0.0958904109589041,4,0.09964177347500025,15,0.6,2,7,0,4,1,0.0,0.0,0.39795918367346933,39
0.32876712328767127,2,0.34613341993011365,9,0.8,2,3,0,2,1,0.0,0.0,0.39795918367346933,39
0.41095890410958896,4,0.07350848885235586,15,0.6,2,13,0,4,1,0.0,0.0,0.44897959183673464,39
0.32876712328767127,1,0.08015276213285163,9,0.8,2,13,0,4,1,0.0,0.0,0.2346938775510204,39
0.0821917808219178,4,0.12522841592162992,4,0.13333333333333336,2,14,2,4,1,0.0,0.0,0.39795918367346933,26
0.2602739726027397,4,0.058918960973943155,15,0.6,0,3,1,4,1,0.0,0.0,0.39795918367346933,39
0.3150684931506849,1,0.030112677295068377,12,0.8666666666666667,4,4,1,4,0,0.14084140841408413,0.0,0.5510204081632653,39
0.2465753424657534,4,0.08572201756967489,12,0.8666666666666667,2,10,2,4,1,0.07298072980729807,0.0,0.39795918367346933,39
0.0958904109589041,6,0.013961024683465087,11,0.5333333333333333,4,12,1,4,1,0.0,0.0,0.39795918367346933,39
0.1232876712328767,4,0.26048852761794583,12,0.8666666666666667,4,10,1,4,0,0.0,0.43067033976124885,0.39795918367346933,39
0.0273972602739726,0,0.1071418664988854,11,0.5333333333333333,4,0,3,4,1,0.0,0.0,0.39795918367346933,22
0.46575342465753417,4,0.16713043301772867,9,0.8,2,4,0,4,1,0.0,0.0,0.5,39
0.3424657534246575,2,0.16408195573416143,15,0.6,4,10,1,4,0,0.0,0.3076216712580349,0.39795918367346933,39
0.27397260273972607,7,0.024305280712258515,11,0.5333333333333333,0,1,4,4,0,0.0,0.0,0.346938775510204,39
0.0136986301369863,4,0.08651491933983485,1,0.4,4,12,3,4,0,0.0,0.0,0.39795918367346933,39
0.2602739726027397,4,0.07879765782770623,9,0.8,2,8,0,2,1,0.07298072980729807,0.0,0.3571428571428571,39
0.2465753424657534,4,0.016226748257070663,11,0.5333333333333333,0,3,1,4,1,0.0,0.0,0.6020408163265305,39
0.5616438356164384,5,0.13414247199981058,11,0.5333333333333333,2,12,5,4,0,0.15024150241502415,0.0,0.346938775510204,39
0.0,4,0.03591263196706616,1,0.4,4,12,3,4,0,0.0,0.0,0.11224489795918367,39
0.3698630136986301,2,0.10057268886385701,11,0.5333333333333333,2,14,0,2,1,0.0,0.0,0.39795918367346933,39
0.27397260273972607,4,0.1326507071506615,11,0.5333333333333333,2,3,0,4,1,0.0,0.0,0.39795918367346933,39
0.2465753424657534,4,0.0957334172239643,15,0.6,4,12,1,0,0,0.0,0.0,0.39795918367346933,39
0.5890410958904109,4,0.049745791092032754,11,0.5333333333333333,2,3,0,1,1,0.0,0.0,0.39795918367346933,39
0.5068493150684932,5,0.07653802309021963,5,0.2,2,7,0,4,1,0.0,0.0,0.39795918367346933,39
0.27397260273972607,4,0.4219076323560751,9,0.8,4,4,1,2,1,0.0,0.0,0.6020408163265305,39
0.4520547945205479,4,0.20366209665689072,7,0.7333333333333334,0,12,1,4,0,0.0,0.0,0.39795918367346933,39
0.2876712328767123,4,0.11523054701427154,9,0.8,2,12,0,4,1,0.0,0.0,0.5,31
0.3835616438356165,4,0.06572492668026507,9,0.8,2,10,0,4,1,0.0,0.0,0.5510204081632653,39
0.1095890410958904,4,0.1642084682179668,0,0.33333333333333337,4,3,1,4,1,0.0,0.0,0.39795918367346933,39
0.1917808219178082,4,0.12554841808654943,15,0.6,2,6,0,4,1,0.0,0.0,0.39795918367346933,39
0.6438356164383561,0,0.11864503100232389,3,0.06666666666666667,0,0,1,4,1,0.0,0.0,0.39795918367346933,39
1.0,4,0.026695487157629816,11,0.5333333333333333,4,8,1,2,1,0.0,0.5064279155188246,0.39795918367346933,39
0.5068493150684932,4,0.11122003362390612,11,0.5333333333333333,2,1,0,2,1,0.0,0.0,0.19387755102040813,39
0.4931506849315069,2,0.08664684412241266,13,0.0,4,7,1,4,0,0.0,0.0,0.346938775510204,39
0.0136986301369863,4,0.15629907009941718,11,0.5333333333333333,4,12,3,4,0,0.0,0.0,0.39795918367346933,39
0.5890410958904109,0,0.008071090544375775,0,0.33333333333333337,0,0,1,0,0,0.0,0.0,0.09183673469387754,39
0.6712328767123288,6,0.10513525672900959,11,0.5333333333333333,2,5,0,4,1,0.014090140901409014,0.0,0.5,39
0.7945205479452053,4,0.20426286182062967,8,0.6666666666666666,6,1,1,4,0,0.0,0.0,0.19387755102040813,4
0.6575342465753424,4,0.1112978354187597,11,0.5333333333333333,0,1,1,4,0,0.0,0.0,0.39795918367346933,39
0.2465753424657534,4,0.35606025241608397,1,0.4,5,14,1,2,1,0.036740367403674035,0.0,0.39795918367346933,39
0.32876712328767127,4,0.07991462098686503,11,0.5333333333333333,0,12,4,2,0,0.0,0.0,0.37755102040816324,39
0.1095890410958904,4,0.09975340213718148,15,0.6,4,1,1,4,1,0.0,0.0,0.4183673469387755,39
0.2191780821917808,4,0.0667695003433427,15,0.6,0,3,2,3,0,0.0,0.0,0.39795918367346933,39
0.1506849315068493,4,0.043588624701055054,14,0.9333333333333333,4,10,1,4,1,0.0,0.0,0.5510204081632653,39
0.5753424657534245,7,0.17347432371635496,11,0.5333333333333333,2,8,0,4,1,0.0,0.0,0.39795918367346933,39
0.3150684931506849,7,0.10705526971852664,15,0.6,4,1,1,4,0,0.0,0.0,0.37755102040816324,39
0.32876712328767127,4,0.1135588232309394,9,0.8,2,4,0,4,1,0.0,0.0,0.5,20
0.2876712328767123,2,0.06954195038951637,12,0.8666666666666667,2,4,0,4,1,0.0,0.0,0.7040816326530611,39
0.0821917808219178,4,0.06980038765589958,11,0.5333333333333333,4,14,3,4,1,0.0,0.0,0.39795918367346933,39
